Date,Timestamp,Temperature,Humidity,Comfort Level
3/15/19,22:18:40,22.58302105,31.0344261,Low
3/15/19,11:51:54,11.47191064,31.03544163,Low
3/15/19,07:20:47,22.3198047,31.03846176,Low
3/15/19,12:42:05,30.10317811,31.03946404,Low
3/15/19,05:55:19,13.08328881,31.043002,Low
3/15/19,16:42:48,34.22364738,31.046623,Low
3/15/19,01:49:17,31.62885747,31.05087841,Low
3/15/19,07:15:46,20.11980669,31.05456146,Low
3/15/19,17:52:59,33.09014777,31.055344,Low
3/15/19,19:28:11,36.14649047,31.064459,Low
3/15/19,23:58:41,36.33542248,31.0669703,Low
3/14/19,11:01:36,10.13377602,31.072855,Low
3/15/19,03:14:42,18.93903386,31.07612456,Low
3/15/19,07:00:37,21.65731759,31.07661335,Low
3/15/19,01:34:13,33.99342922,31.076831,Low
3/15/19,00:49:00,32.96504157,31.081582,Low
3/14/19,22:43:43,29.22012887,31.08168125,Low
3/15/19,11:11:37,19.89640769,31.084043,Low
3/15/19,13:02:08,14.48116734,31.09264,Low
3/15/19,04:40:00,20.87535318,31.09472976,Low
3/14/19,16:02:38,20.99142313,31.102337,Low
3/15/19,22:03:37,11.97280165,31.110236,Low
3/15/19,22:03:37,28.28527215,31.110351,Low
3/14/19,16:52:49,36.96824341,31.112907,Low
3/15/19,09:36:05,28.12964861,31.113699,Low
3/15/19,01:54:18,33.14121135,31.12267,Low
3/15/19,09:46:09,12.36855275,31.123236,Low
3/15/19,23:28:48,9.832998446,31.12585656,Low
3/14/19,15:52:37,29.08396784,31.127677,Low
3/15/19,17:12:54,11.19889249,31.131099,Low
3/15/19,04:40:00,29.91403073,31.134477,Low
3/14/19,04:24:56,21.02625953,31.14668965,Low
3/14/19,03:54:52,35.38078916,31.152773,Low
3/15/19,11:51:54,24.27226038,31.156992,Low
3/16/19,21:38:33,10.84051641,31.159533,Low
3/15/19,01:04:04,16.27648354,31.16252176,Low
3/15/19,04:19:55,24.1255352,31.16339468,Low
3/15/19,19:43:13,33.31994207,31.16796,Low
3/15/19,05:30:11,14.81943377,31.171046,Low
3/15/19,06:10:24,31.77060739,31.172819,Low
3/15/19,19:53:15,14.53075677,31.175189,Low
3/15/19,22:18:39,14.91312888,31.184539,Low
3/15/19,11:36:47,32.77959878,31.18662117,Low
3/15/19,19:08:08,11.41280087,31.18912685,Low
3/15/19,17:07:54,35.66212653,31.19251001,Low
3/15/19,02:39:36,12.30257176,31.193095,Low
3/15/19,23:58:41,12.48260805,31.199076,Low
3/15/19,10:16:20,34.48456018,31.199336,Low
3/15/19,01:49:17,11.79838587,31.19987915,Low
3/15/19,08:45:57,23.26456528,31.201581,Low
3/15/19,22:28:41,36.31779645,31.203382,Low
3/15/19,00:28:58,23.0928079,31.203524,Low
3/15/19,01:34:13,24.12180479,31.204587,Low
3/15/19,21:33:31,11.338808,31.217026,Low
3/15/19,09:21:03,24.10249207,31.234602,Low
3/15/19,04:29:56,27.34583013,31.23802549,Low
3/15/19,20:53:22,10.77370056,31.238675,Low
3/14/19,07:55:51,36.00392005,31.23888139,Low
3/15/19,06:15:24,35.59046111,31.241318,Low
3/15/19,23:28:48,20.45523616,31.246613,Low
3/15/19,23:13:46,11.05595746,31.270241,Low
3/15/19,17:42:58,18.94959431,31.277712,Low
3/15/19,22:03:37,18.86419365,31.29007502,Low
3/15/19,20:33:19,16.31983218,31.293592,Low
3/15/19,10:36:28,36.49008355,31.30360684,Low
3/15/19,20:13:16,12.17097247,31.305072,Low
3/15/19,14:39:13,13.59966944,31.311994,Low
3/15/19,17:52:59,14.87151097,31.317572,Low
3/15/19,10:06:14,21.64278626,31.317719,Low
3/14/19,17:17:55,36.65972888,31.32602018,Low
3/15/19,03:34:47,22.1831832,31.340961,Low
3/15/19,23:48:40,34.06533755,31.34218224,Low
3/15/19,20:38:19,15.90678295,31.349015,Low
3/15/19,01:49:17,28.49701537,31.353557,Low
3/15/19,21:03:22,33.76420283,31.35437581,Low
3/15/19,19:18:10,34.77378102,31.360979,Low
3/15/19,12:42:05,36.64133414,31.36098563,Low
3/15/19,17:52:59,18.07746818,31.361558,Low
3/15/19,11:41:50,11.10340651,31.36510053,Low
3/15/19,11:11:37,21.18854717,31.373466,Low
3/15/19,18:18:02,27.29573851,31.375197,Low
3/15/19,14:56:07,14.439627,31.381011,Low
3/15/19,23:58:41,9.499070183,31.38769183,Low
3/15/19,22:23:41,21.92204908,31.388016,Low
3/15/19,22:58:45,18.72652593,31.395126,Low
3/15/19,07:35:49,26.83838783,31.39670587,Low
3/15/19,09:51:10,32.37214154,31.399772,Low
3/15/19,02:04:24,15.503031,31.402177,Low
3/15/19,21:28:31,17.12479663,31.409266,Low
3/15/19,11:46:51,36.44539617,31.415828,Low
3/14/19,07:05:43,29.42385665,31.418034,Low
3/15/19,22:48:44,27.47632241,31.41963415,Low
3/14/19,21:28:31,31.08813756,31.421939,Low
3/15/19,18:03:00,10.33910126,31.423824,Low
3/15/19,07:35:49,32.19835038,31.425516,Low
3/14/19,18:28:03,23.09875219,31.43749888,Low
3/15/19,11:46:51,19.99834591,31.444429,Low
3/14/19,23:08:46,14.29326345,31.452003,Low
3/14/19,23:58:52,19.05275326,31.4754844,Low
3/15/19,23:58:41,33.58952207,31.47551169,Low
3/15/19,07:05:43,18.1381938,31.47642521,Low
3/15/19,16:07:39,28.43301617,31.504315,Low
3/15/19,06:50:33,31.74264204,31.50734873,Low
3/15/19,07:30:48,25.60622757,31.50756732,Low
3/15/19,11:11:37,10.65496294,31.514512,Low
3/15/19,02:59:41,36.29896132,31.516304,Low
3/15/19,07:55:51,27.07361591,31.517033,Low
3/14/19,13:38:30,16.47921503,31.52145301,Low
3/15/19,22:18:40,27.32315607,31.525942,Low
3/15/19,20:03:15,11.12903248,31.536333,Low
3/15/19,00:49:00,21.43958161,31.538589,Low
3/15/19,05:15:09,22.86322883,31.539587,Low
3/15/19,19:23:10,17.56390053,31.552038,Low
3/15/19,22:28:42,30.64774119,31.562257,Low
3/15/19,10:31:27,17.91451858,31.562328,Low
3/15/19,15:01:45,13.50452602,31.591418,Low
3/14/19,08:20:54,18.80391023,31.59265977,Low
3/15/19,08:30:55,32.67685957,31.600059,Low
3/15/19,06:10:24,24.91718258,31.611396,Low
3/15/19,22:18:39,18.4063837,31.61426754,Low
3/15/19,14:27:57,26.69998316,31.61642265,Low
3/15/19,06:00:22,20.54044492,31.61984855,Low
3/15/19,07:50:50,26.75334347,31.62281,Low
3/15/19,12:22:00,10.806625,31.62625804,Low
3/15/19,08:05:52,14.67182755,31.644765,Low
3/15/19,15:22:33,9.814514189,31.647838,Low
3/15/19,10:01:13,13.48675201,31.648452,Low
3/15/19,22:13:39,24.98834293,31.650285,Low
3/15/19,20:03:15,16.81451228,31.651313,Low
3/15/19,03:39:48,16.83957011,31.662792,Low
3/15/19,12:37:02,30.18906565,31.663398,Low
3/14/19,17:02:53,10.13725993,31.668686,Low
3/15/19,21:38:32,17.85810584,31.669335,Low
3/15/19,20:08:16,26.26691395,31.669843,Low
3/15/19,11:06:36,15.07019636,31.6736046,Low
3/15/19,13:33:29,30.65657322,31.673753,Low
3/15/19,00:08:50,26.92901358,31.678206,Low
3/15/19,00:13:53,28.60120186,31.68785,Low
3/15/19,04:24:56,31.74934118,31.687926,Low
3/15/19,10:06:14,15.54201043,31.688706,Low
3/15/19,10:16:20,13.64024694,31.69161596,Low
3/15/19,19:23:10,11.69706427,31.69346404,Low
3/15/19,17:58:00,13.37575528,31.709708,Low
3/14/19,09:16:03,36.90708345,31.717982,Low
3/15/19,00:28:58,9.767524308,31.718524,Low
3/15/19,01:29:12,22.0271715,31.726327,Low
3/15/19,23:18:47,13.87893292,31.7294824,Low
3/15/19,21:18:30,32.49949744,31.732335,Low
3/15/19,21:18:30,34.56385063,31.733099,Low
3/15/19,23:08:46,26.18480638,31.73725997,Low
3/14/19,16:57:52,32.2867667,31.73977171,Low
3/15/19,03:29:47,35.70932086,31.74998982,Low
3/15/19,06:25:28,34.97666884,31.75194454,Low
3/15/19,05:00:08,18.05959495,31.753406,Low
3/15/19,22:38:43,16.32837319,31.76922728,Low
3/15/19,12:32:02,31.20675096,31.772052,Low
3/15/19,20:43:21,10.03232801,31.774379,Low
3/15/19,19:53:14,21.31305437,31.78363593,Low
3/14/19,20:33:20,32.52437383,31.785112,Low
3/14/19,04:09:54,20.08235573,31.785166,Low
3/15/19,12:47:06,31.43430637,31.79409401,Low
3/15/19,02:24:34,29.58740225,31.795922,Low
3/15/19,03:04:41,36.12344553,31.796306,Low
3/14/19,13:02:08,26.85706919,31.801669,Low
3/15/19,12:06:56,27.01248565,31.80236353,Low
3/15/19,22:08:36,21.29611533,31.803232,Low
3/15/19,18:23:03,27.73814223,31.804036,Low
3/15/19,06:20:27,11.10939857,31.810693,Low
3/14/19,12:42:05,11.42928804,31.81070004,Low
3/15/19,13:23:28,12.72928805,31.81751,Low
3/15/19,01:54:18,34.98216326,31.8239245,Low
3/15/19,14:11:03,11.71937078,31.827068,Low
3/15/19,09:05:59,17.87071362,31.82818,Low
3/15/19,06:15:24,24.03488511,31.831494,Low
3/15/19,03:34:47,34.36447924,31.83259274,Low
3/15/19,23:48:40,26.90051969,31.844308,Low
3/15/19,10:51:32,20.17240585,31.848108,Low
3/14/19,20:53:21,13.73936094,31.850998,Low
3/15/19,20:38:20,20.51870409,31.852243,Low
3/15/19,22:13:40,17.12643024,31.856783,Low
3/14/19,18:08:01,28.76281957,31.86310269,Low
3/15/19,23:53:41,15.26596147,31.86416332,Low
3/15/19,15:17:32,20.31084079,31.86641098,Low
3/15/19,18:03:00,20.31434832,31.868769,Low
3/15/19,09:56:10,11.14211043,31.872003,Low
3/15/19,20:33:19,28.16213656,31.880447,Low
3/15/19,11:51:54,24.46709177,31.882425,Low
3/15/19,05:00:08,32.29942209,31.88445144,Low
3/15/19,21:08:23,13.26856429,31.88786294,Low
3/15/19,02:19:28,27.40978114,31.88870894,Low
3/15/19,10:11:20,28.88390983,31.893334,Low
3/15/19,14:11:03,31.01194632,31.899982,Low
3/15/19,07:30:48,19.47452681,31.90133406,Low
3/15/19,07:40:49,22.9474546,31.906869,Low
3/15/19,17:17:55,20.54992405,31.908127,Low
3/15/19,04:35:00,33.43617553,31.9100034,Low
3/15/19,05:05:08,14.56872027,31.91015939,Low
3/15/19,05:40:12,17.73046082,31.93891198,Low
3/14/19,12:47:06,28.70983251,31.947221,Low
3/15/19,02:29:35,23.42043656,31.958179,Low
3/15/19,15:47:36,9.4425709,31.958986,Low
3/15/19,12:17:00,34.339164,31.975554,Low
3/15/19,19:28:11,26.49711618,31.97564567,Low
3/15/19,02:04:24,21.42572621,31.98134206,Low
3/15/19,00:49:00,29.53438229,31.98150926,Low
3/15/19,01:34:13,35.75541137,31.982269,Low
3/15/19,16:42:48,24.85901463,31.98727408,Low
3/14/19,00:18:54,25.92563676,31.991256,Low
3/15/19,12:57:07,14.15003688,31.999993,Low
3/15/19,05:40:12,18.31688262,32.007778,Low
3/15/19,07:05:43,31.8944916,32.016848,Low
3/15/19,16:17:45,29.14817287,32.01834418,Low
3/14/19,04:45:01,16.35312384,32.02129538,Low
3/15/19,11:06:36,9.389117262,32.02185196,Low
3/15/19,19:58:15,14.12300218,32.02857461,Low
3/15/19,16:57:52,9.610021307,32.03342505,Low
3/15/19,23:48:40,24.07217618,32.03810103,Low
3/15/19,07:30:48,10.00115527,32.0391119,Low
3/15/19,18:33:04,14.55602369,32.04279351,Low
3/15/19,16:27:46,35.87373862,32.044365,Low
3/15/19,15:07:24,30.39418617,32.047486,Low
3/15/19,12:57:07,17.25606403,32.049393,Low
3/15/19,22:28:42,23.22694584,32.06248967,Low
3/15/19,00:28:58,34.17207475,32.064222,Low
3/15/19,01:24:09,18.76105066,32.071753,Low
3/15/19,23:08:46,33.25699414,32.074467,Low
3/15/19,11:01:36,10.36022289,32.079301,Low
3/15/19,13:33:29,31.78482421,32.079949,Low
3/15/19,15:52:37,30.33595181,32.087005,Low
3/15/19,11:56:55,23.99098718,32.097309,Low
3/15/19,01:29:12,19.95673486,32.110966,Low
3/15/19,07:55:51,33.0019575,32.114371,Low
3/15/19,20:38:20,10.36911922,32.11837,Low
3/15/19,08:55:58,28.70183257,32.120658,Low
3/15/19,21:08:23,29.66540573,32.123279,Low
3/15/19,13:48:31,12.33972473,32.1248,Low
3/15/19,08:45:57,32.76977063,32.12829434,Low
3/15/19,19:08:08,25.51813989,32.132202,Low
3/14/19,00:28:58,20.87291818,32.133059,Low
3/15/19,20:13:16,33.10013913,32.136999,Low
3/14/19,01:04:04,20.61958446,32.14283164,Low
3/15/19,12:47:06,19.27012922,32.148476,Low
3/15/19,07:40:49,16.1267278,32.150144,Low
3/15/19,11:41:50,21.3282716,32.150475,Low
3/15/19,16:57:52,22.14753272,32.153229,Low
3/14/19,11:16:40,20.91215496,32.153931,Low
3/15/19,15:42:36,27.97577428,32.161443,Low
3/15/19,03:49:52,20.59172737,32.168308,Low
3/15/19,22:13:40,28.41601061,32.168809,Low
3/14/19,16:37:47,32.1605526,32.184259,Low
3/15/19,10:01:13,32.93577228,32.191376,Low
3/15/19,11:51:54,11.7833291,32.191472,Low
3/14/19,00:54:01,16.91723972,32.203592,Low
3/15/19,04:04:53,28.13925412,32.215809,Low
3/14/19,12:42:05,21.38544614,32.21895847,Low
3/14/19,23:38:49,13.22033026,32.22239472,Low
3/15/19,10:21:23,28.44046788,32.224083,Low
3/15/19,23:28:48,34.64187343,32.232314,Low
3/14/19,21:33:31,27.17601878,32.23669465,Low
3/15/19,03:34:47,22.43108764,32.240071,Low
3/14/19,01:44:17,34.83205098,32.24440681,Low
3/15/19,21:18:27,19.06505872,32.254494,Low
3/15/19,17:37:57,11.073239,32.256719,Low
3/15/19,17:52:59,12.58015064,32.261541,Low
3/14/19,06:05:23,15.02678957,32.263431,Low
3/14/19,17:42:58,20.79788963,32.268362,Low
3/15/19,06:40:30,26.62939809,32.275261,Low
3/15/19,02:49:39,13.51450012,32.27761655,Low
3/15/19,00:28:58,14.81616776,32.29363979,Low
3/15/19,16:12:42,27.37714791,32.306262,Low
3/15/19,21:43:33,36.61834892,32.307074,Low
3/15/19,05:25:11,26.56125192,32.30740888,Low
3/15/19,17:32:57,11.50397534,32.307619,Low
3/15/19,14:44:51,14.04112259,32.31137495,Low
3/15/19,17:32:57,24.87940835,32.311939,Low
3/15/19,14:22:19,19.50711801,32.31402747,Low
3/15/19,08:30:55,33.26993885,32.314276,Low
3/14/19,05:10:09,23.88988699,32.32760803,Low
3/15/19,02:14:25,21.08328911,32.33405632,Low
3/15/19,15:37:35,20.93976241,32.33945553,Low
3/15/19,10:16:20,27.37935626,32.349456,Low
3/14/19,09:51:10,24.51156602,32.36891056,Low
3/15/19,21:58:37,13.09231378,32.37089636,Low
3/15/19,09:31:05,17.19360942,32.375096,Low
3/15/19,11:56:55,33.74291135,32.38450054,Low
3/15/19,13:28:28,17.99643509,32.386132,Low
3/15/19,15:47:36,17.36146112,32.38674451,Low
3/15/19,21:58:35,19.75064827,32.394395,Low
3/15/19,10:41:31,20.32144475,32.399946,Low
3/15/19,04:24:56,23.58921423,32.400192,Low
3/15/19,11:41:50,18.35666642,32.421751,Low
3/15/19,18:58:07,21.60055687,32.422235,Low
3/15/19,08:00:51,32.02559121,32.422252,Low
3/15/19,16:12:42,18.62575189,32.422316,Low
3/14/19,23:08:46,31.96607431,32.42507,Low
3/15/19,23:23:47,36.05796664,32.429945,Low
3/15/19,23:38:49,17.1548724,32.430545,Low
3/15/19,06:55:36,11.71037354,32.431201,Low
3/15/19,12:37:02,16.26061416,32.433918,Low
3/15/19,21:43:33,19.0210586,32.43877897,Low
3/15/19,15:47:36,22.69345186,32.43923008,Low
3/15/19,17:37:57,15.04598591,32.441102,Low
3/15/19,17:27:56,13.48408108,32.4418911,Low
3/15/19,10:11:20,28.49620726,32.44267172,Low
3/15/19,17:12:54,23.78740658,32.452454,Low
3/15/19,21:48:34,21.7206728,32.459319,Low
3/14/19,19:03:08,36.95987996,32.4627102,Low
3/14/19,10:01:13,15.79362096,32.466672,Low
3/15/19,06:30:29,33.03129329,32.47765941,Low
3/15/19,23:58:41,13.91774957,32.478293,Low
3/15/19,20:58:25,22.64706646,32.478864,Low
3/15/19,14:56:07,19.67310261,32.479261,Low
3/14/19,18:28:03,11.41673552,32.480001,Low
3/15/19,09:36:05,15.18983813,32.482489,Low
3/15/19,07:55:51,32.71365605,32.48382932,Low
3/15/19,07:25:48,17.43352625,32.486833,Low
3/15/19,15:22:33,22.34395994,32.489138,Low
3/15/19,04:29:56,26.33284278,32.494627,Low
3/14/19,08:25:54,32.51703852,32.49635858,Low
3/15/19,14:27:57,27.96980329,32.496515,Low
3/15/19,08:00:51,10.37061363,32.499803,Low
3/15/19,01:39:14,17.97661229,32.500155,Low
3/15/19,04:50:04,22.51530666,32.50211903,Low
3/15/19,23:03:45,13.41012291,32.505159,Low
3/15/19,11:41:50,28.44659592,32.505552,Low
3/15/19,22:03:36,20.3288753,32.505987,Low
3/15/19,18:08:01,11.71833089,32.50830682,Low
3/15/19,04:35:00,27.59026108,32.513933,Low
3/15/19,12:42:05,28.78593397,32.51863005,Low
3/14/19,11:11:37,15.78832487,32.519872,Low
3/14/19,04:50:04,26.68570824,32.521311,Low
3/15/19,01:24:09,22.06131759,32.522303,Low
3/15/19,16:07:39,28.05957344,32.526896,Low
3/14/19,08:30:55,17.47859801,32.529711,Low
3/15/19,04:14:55,17.55532161,32.530481,Low
3/15/19,21:08:29,15.6151703,32.540236,Low
3/15/19,14:22:19,17.12865266,32.54308366,Low
3/15/19,07:45:50,17.19763572,32.547812,Low
3/15/19,07:10:43,29.67018484,32.54819871,Low
3/15/19,13:48:31,30.37936658,32.55052542,Low
3/15/19,06:55:36,19.29439121,32.55229141,Low
3/15/19,19:33:12,35.8636955,32.553071,Low
3/15/19,21:18:27,25.48456027,32.553164,Low
3/15/19,23:38:49,31.44428506,32.563264,Low
3/14/19,07:30:48,28.54509759,32.565638,Low
3/15/19,20:28:19,19.39966738,32.57304756,Low
3/15/19,08:55:58,34.07955338,32.573927,Low
3/15/19,22:18:40,33.05248026,32.574098,Low
3/15/19,21:03:22,18.68562691,32.580643,Low
3/15/19,04:45:01,27.13040541,32.58120977,Low
3/15/19,13:07:09,9.871858965,32.58291726,Low
3/14/19,22:03:36,10.66431228,32.5878,Low
3/15/19,19:53:15,16.14897241,32.58842799,Low
3/15/19,23:23:47,33.79996773,32.59266251,Low
3/15/19,00:03:47,22.93416677,32.594373,Low
3/15/19,12:06:56,10.34631347,32.595995,Low
3/14/19,06:25:28,29.57849122,32.61107571,Low
3/15/19,23:03:45,10.53888045,32.615246,Low
3/15/19,07:35:49,15.25793336,32.618149,Low
3/15/19,13:28:28,14.33302312,32.629158,Low
3/14/19,09:56:10,14.52092819,32.63133698,Low
3/15/19,06:20:27,13.7277561,32.632099,Low
3/15/19,13:02:08,30.17339765,32.637443,Low
3/14/19,10:16:20,22.73837068,32.638549,Low
3/15/19,01:24:09,20.79289739,32.63962738,Low
3/14/19,20:08:17,24.4675052,32.647335,Low
3/15/19,08:25:54,19.75787868,32.6504091,Low
3/15/19,20:28:18,19.44343681,32.65559,Low
3/15/19,22:03:37,24.74730736,32.655927,Low
3/15/19,00:08:50,15.80508922,32.656486,Low
3/15/19,06:25:28,25.67036131,32.662529,Low
3/15/19,01:19:09,22.05292342,32.662796,Low
3/15/19,00:54:01,14.28974465,32.66408859,Low
3/14/19,07:45:50,22.70062962,32.66524364,Low
3/15/19,07:15:46,30.57582151,32.6790812,Low
3/15/19,16:17:45,33.9982423,32.67945148,Low
3/15/19,20:18:18,16.30811827,32.68034652,Low
3/14/19,20:33:19,36.70975326,32.682608,Low
3/15/19,01:24:09,29.71795183,32.68274,Low
3/15/19,08:05:52,33.83113782,32.68678869,Low
3/15/19,21:53:36,11.15168716,32.688052,Low
3/15/19,17:37:57,18.50864702,32.693328,Low
3/14/19,11:51:54,10.61948804,32.700172,Low
3/15/19,01:24:09,9.665138492,32.70279562,Low
3/15/19,17:27:56,12.39653367,32.70368828,Low
3/15/19,19:48:14,27.84941871,32.70887,Low
3/15/19,13:33:29,11.77196012,32.711225,Low
3/15/19,19:38:12,30.88842842,32.71357001,Low
3/15/19,13:12:47,30.6535592,32.71457305,Low
3/15/19,15:01:45,17.47299836,32.718503,Low
3/15/19,18:28:03,32.89657816,32.71893434,Low
3/15/19,22:33:42,28.42888137,32.728034,Low
3/15/19,20:18:18,24.61908408,32.733016,Low
3/15/19,07:40:49,24.81641756,32.734512,Low
3/15/19,04:29:56,12.09423464,32.740476,Low
3/15/19,23:38:49,19.72161703,32.742749,Low
3/15/19,16:17:45,20.79420486,32.760166,Low
3/14/19,09:16:03,18.83350298,32.766663,Low
3/15/19,07:20:47,23.27495864,32.76719274,Low
3/15/19,03:39:48,26.9092023,32.772116,Low
3/15/19,23:28:48,21.14381759,32.775482,Low
3/15/19,00:13:53,12.10106796,32.78036761,Low
3/15/19,09:31:05,22.89656296,32.782439,Low
3/15/19,00:03:52,12.08382846,32.78546256,Low
3/15/19,22:23:40,27.40405293,32.789376,Low
3/15/19,21:23:28,21.90348342,32.798988,Low
3/15/19,09:00:59,14.85908429,32.79909372,Low
3/15/19,21:23:31,20.06141563,32.807243,Low
3/15/19,05:25:11,26.80492432,32.810924,Low
3/15/19,16:52:49,23.70296528,32.812092,Low
3/15/19,19:13:09,30.040822,32.815244,Low
3/15/19,06:40:30,10.49815644,32.82227068,Low
3/15/19,21:28:31,11.04996763,32.83073,Low
3/15/19,02:34:35,31.64884738,32.831548,Low
3/15/19,17:32:57,13.62061644,32.832999,Low
3/15/19,21:03:22,34.47767058,32.840981,Low
3/15/19,00:03:47,26.17203554,32.841427,Low
3/15/19,10:06:14,29.22619941,32.844532,Low
3/15/19,07:10:43,21.60629319,32.84811716,Low
3/14/19,05:55:19,21.51170468,32.85103081,Low
3/15/19,22:38:42,20.6751469,32.85190257,Low
3/15/19,22:28:42,23.02775899,32.85583367,Low
3/15/19,18:58:07,17.49517544,32.86246936,Low
3/15/19,08:40:56,25.39200961,32.86297802,Low
3/15/19,18:23:03,13.51599869,32.868899,Low
3/15/19,07:45:50,27.62117006,32.889524,Low
3/15/19,06:55:36,14.76318732,32.89034346,Low
3/15/19,22:33:42,9.481526432,32.89649024,Low
3/14/19,04:45:01,16.28727693,32.899607,Low
3/15/19,01:49:17,15.18849682,32.90293153,Low
3/15/19,05:50:14,36.79306997,32.90448182,Low
3/15/19,22:53:44,35.78073121,32.919017,Low
3/14/19,12:37:02,18.35037259,32.924555,Low
3/15/19,22:48:44,15.10323685,32.930818,Low
3/15/19,22:28:42,17.41713953,32.935088,Low
3/15/19,08:35:56,19.46622499,32.938914,Low
3/15/19,00:28:58,25.59747541,32.942845,Low
3/14/19,14:05:25,28.54378576,32.947012,Low
3/15/19,02:44:36,25.61526074,32.950575,Low
3/15/19,03:54:52,10.77334965,32.95345125,Low
3/15/19,21:53:36,20.98446751,32.965474,Low
3/15/19,18:03:00,17.4517168,32.970601,Low
3/15/19,09:21:03,29.9855982,32.974238,Low
3/15/19,20:18:17,14.32323617,32.97913,Low
3/15/19,22:03:36,13.55718058,32.98079198,Low
3/14/19,02:39:36,21.94346058,32.99372,Low
3/15/19,03:14:42,21.27909821,32.996758,Low
3/15/19,23:43:29,27.98151746,33.00520424,Low
3/15/19,10:41:31,15.49407845,33.006027,Low
3/15/19,23:23:47,35.57934607,33.01079268,Low
3/15/19,07:20:47,31.99383814,33.018684,Low
3/14/19,16:37:47,15.37706545,33.021594,Low
3/14/19,21:43:33,17.73330282,33.023471,Low
3/15/19,18:38:05,19.32132171,33.02901,Low
3/15/19,06:35:29,17.09519276,33.04236436,Low
3/15/19,05:40:12,13.13972162,33.04324803,Low
3/15/19,03:09:42,32.11482328,33.043417,Low
3/15/19,12:47:06,26.03671954,33.046484,Low
3/15/19,07:10:43,14.84597598,33.047032,Low
3/15/19,08:55:58,32.01443712,33.06681826,Low
3/15/19,15:17:32,12.3069161,33.067055,Low
3/14/19,23:53:51,20.99630484,33.06993762,Low
3/15/19,11:46:51,16.91709215,33.074686,Low
3/15/19,21:43:33,11.38732089,33.074752,Low
3/15/19,00:08:50,10.09085212,33.076389,Low
3/14/19,11:51:54,29.24270709,33.080755,Low
3/15/19,02:59:41,12.57837391,33.082916,Low
3/15/19,14:44:51,19.45866585,33.098418,Low
3/14/19,12:47:06,18.34742419,33.098674,Low
3/15/19,22:28:41,24.10877283,33.099295,Low
3/15/19,07:00:37,13.67709373,33.10535426,Low
3/15/19,11:26:44,11.94725434,33.10733903,Low
3/15/19,22:53:45,32.5637117,33.10922098,Low
3/15/19,17:52:59,20.54305613,33.11328385,Low
3/15/19,07:05:43,22.74674869,33.114826,Low
3/14/19,12:11:57,28.20012357,33.12704,Low
3/15/19,20:38:20,30.20853313,33.12812648,Low
3/14/19,15:37:35,22.14331386,33.131501,Low
3/15/19,23:03:46,11.91415667,33.131957,Low
3/15/19,07:40:49,16.48815929,33.135055,Low
3/15/19,22:28:41,9.471904265,33.14000394,Low
3/15/19,01:34:13,31.52920657,33.140101,Low
3/15/19,22:23:40,22.3761963,33.140684,Low
3/15/19,14:39:13,36.43744601,33.14681433,Low
3/15/19,14:50:29,21.83576271,33.147373,Low
3/15/19,10:46:31,36.85707852,33.150855,Low
3/15/19,21:03:22,12.60956265,33.159236,Low
3/15/19,05:45:13,29.74706421,33.162354,Low
3/15/19,12:06:56,24.75536178,33.164823,Low
3/15/19,15:27:34,36.6112905,33.168115,Low
3/15/19,08:50:57,25.06094027,33.16900754,Low
3/15/19,05:05:08,34.32490231,33.175516,Low
3/15/19,20:48:21,15.12332057,33.175573,Low
3/15/19,00:13:53,9.718082189,33.182742,Low
3/14/19,21:43:33,24.04210149,33.183633,Low
3/15/19,02:29:35,24.08006668,33.18498209,Low
3/15/19,21:33:31,10.24963906,33.18507578,Low
3/15/19,12:11:57,32.84315651,33.188654,Low
3/15/19,08:15:53,35.39253012,33.19076555,Low
3/15/19,05:45:13,28.93217353,33.19082638,Low
3/14/19,05:15:09,9.36171456,33.19372892,Low
3/15/19,04:40:00,31.2188568,33.19403964,Low
3/15/19,11:31:47,29.70595258,33.19663077,Low
3/15/19,18:28:03,29.31225567,33.197393,Low
3/15/19,19:48:13,29.31084222,33.21123,Low
3/15/19,19:38:10,32.17404191,33.21691408,Low
3/15/19,22:43:43,32.88324753,33.221373,Low
3/15/19,00:03:52,12.2143278,33.23042262,Low
3/15/19,22:43:43,16.83104479,33.231817,Low
3/15/19,07:40:49,11.34669332,33.239593,Low
3/15/19,02:14:25,9.613330854,33.255964,Low
3/15/19,08:25:54,32.51482434,33.25806181,Low
3/15/19,20:53:21,34.92299847,33.25911338,Low
3/15/19,17:02:53,9.621724183,33.262719,Low
3/15/19,08:20:54,24.23258681,33.266012,Low
3/15/19,15:12:32,15.88650495,33.266601,Low
3/15/19,08:45:57,12.75157376,33.26708,Low
3/15/19,12:42:05,26.0176017,33.26968273,Low
3/15/19,20:48:22,10.8576417,33.27759,Low
3/15/19,03:29:47,33.85502355,33.290758,Low
3/15/19,10:01:13,27.7516873,33.292231,Low
3/15/19,13:43:30,25.49537746,33.294725,Low
3/15/19,20:03:15,24.62607076,33.30279,Low
3/15/19,21:13:24,12.48946386,33.309149,Low
3/15/19,21:53:35,14.13275976,33.315299,Low
3/14/19,10:56:33,17.19276318,33.315982,Low
3/15/19,21:18:30,23.38013702,33.318025,Low
3/15/19,01:34:13,10.18283942,33.33823241,Low
3/15/19,17:17:55,11.00145211,33.346322,Low
3/15/19,20:43:21,13.02415465,33.34712386,Low
